age,income,dependents,has_property,has_car,credit_score,job_tenure,has_education,loan_amount,loan_period,delay_days
61,34454,3,0,0,694,37,0,301547,750,16
70,51764,10,0,0,341,17,1,574083,960,34
59,57559,1,1,1,859,30,1,350294,1350,14
60,56576,9,1,0,797,27,0,198425,1320,6
74,69374,1,0,1,714,37,1,283424,570,0
32,114185,5,0,1,852,0,0,124696,1590,0
26,64006,10,0,0,429,4,0,402937,210,1
53,28251,4,1,1,570,7,0,325362,630,21
76,27961,10,0,1,864,27,0,273520,1350,40
69,30413,8,1,1,484,38,1,252968,870,18
36,27654,9,0,1,388,19,1,325740,990,34
58,26351,4,1,0,523,40,0,172208,1020,18
64,20012,0,1,0,886,38,0,239227,1140,38
43,85696,5,0,1,679,24,0,220084,1170,0
57,31838,10,1,1,421,16,0,705284,1590,121
21,69665,10,0,0,678,4,0,180895,540,0
78,72274,5,0,0,803,34,1,176481,1050,0
47,38226,1,0,0,684,34,1,186027,1170,13
52,35851,7,0,1,663,35,0,161856,1530,21
52,109523,8,1,0,315,20,1,268575,1110,0
58,75471,5,0,1,830,7,0,237815,780,0
23,69204,10,1,1,338,8,1,116532,1410,1
37,63373,9,0,1,570,7,0,153002,1410,3
33,69555,10,0,0,370,38,0,245404,60,0
66,36453,6,0,1,590,24,1,174278,780,7
55,99729,4,0,0,792,2,0,380605,30,0
70,67334,6,0,1,768,37,1,345302,420,1
41,36417,6,0,1,771,21,0,170614,930,9
56,56728,10,1,0,495,27,1,441793,1680,35
70,37706,8,1,1,810,26,1,198186,1680,28
21,81725,1,1,0,616,9,0,235511,390,0
42,36895,8,1,0,300,19,1,212088,1200,16
21,10000,8,0,1,584,0,1,561596,1710,146
62,26720,9,0,1,618,3,0,273668,810,22
56,28105,7,0,0,573,22,0,131401,630,7
36,38080,2,0,1,524,20,1,126897,690,4
22,40532,1,0,1,474,16,0,144313,120,1
54,99889,0,1,1,846,32,0,145526,1320,0
75,33681,2,0,0,656,15,1,291219,1350,34
37,55462,7,1,1,836,19,0,203484,1800,14
79,48858,7,1,0,648,33,0,189587,120,0
54,31340,9,0,1,533,23,0,147025,570,6
41,73705,7,0,1,477,39,0,161639,180,0
48,112720,5,1,0,368,13,0,425326,870,0
23,28506,5,0,0,398,27,0,101840,120,2
32,54131,7,0,1,784,3,1,428037,270,5
50,95462,1,0,0,428,0,1,380316,150,0
63,30870,2,1,1,839,16,1,251516,360,8
50,32984,10,0,0,642,20,1,246158,1170,23
78,52872,9,0,1,300,22,0,220332,120,0
18,25583,10,1,0,844,29,0,189830,720,14
40,30265,2,1,0,848,32,1,274182,720,16
53,35197,1,1,0,454,22,0,168912,1800,31
73,24952,9,1,1,440,26,0,295660,1590,59
56,10314,2,0,0,509,8,0,239099,60,15
45,19825,1,1,0,898,15,0,320378,180,17
26,66876,2,1,1,492,40,1,402877,1740,20
72,57092,1,0,1,602,29,0,329019,1590,18
54,60323,8,1,0,712,25,0,128224,1740,6
40,58926,10,0,0,664,28,0,304260,360,1
51,100087,7,0,1,595,4,1,321890,1650,1
77,17193,2,1,1,349,12,1,411783,1320,77
29,30698,1,1,0,532,8,1,174277,1620,32
25,52504,4,0,1,721,20,0,251800,60,0
35,176264,4,1,1,655,20,1,504219,900,0
63,32195,6,1,1,329,39,0,121951,780,7
74,51927,4,0,1,895,27,0,418364,1410,29
56,75236,10,0,0,878,14,1,299019,750,0
18,66164,1,0,0,656,23,1,279294,1020,2
51,40479,1,1,0,348,3,1,430812,180,10
49,143448,3,1,1,302,33,0,230568,1770,0
23,36977,1,0,0,654,29,1,180522,330,3
28,48353,1,0,1,708,25,0,180415,960,4
49,59439,4,0,1,578,9,0,320527,210,1
44,44191,6,1,1,444,22,0,150170,240,1
63,61789,9,1,1,759,9,0,194582,330,0
60,83549,5,0,1,673,9,1,468893,570,1
20,20445,2,1,0,454,39,1,152102,1260,30
43,73851,8,1,0,870,0,1,200159,780,0
44,54926,7,0,1,817,17,1,242696,1710,15
27,52255,7,0,1,599,19,0,264621,1170,9
79,58786,7,1,0,702,18,1,259987,900,3
44,82640,2,1,1,363,37,1,511603,1440,10
49,35164,7,1,0,452,10,1,282571,1200,26
54,59485,6,0,0,895,27,1,106065,1410,2
80,21453,2,0,1,605,12,0,244416,660,20
75,19922,7,0,0,756,38,1,179295,720,17
25,111555,3,0,1,360,9,1,359453,1320,0
58,68300,10,0,1,348,17,1,119916,120,0
62,92704,9,0,1,444,18,1,550231,90,0
60,74766,4,1,1,718,4,1,356620,240,0
37,55627,8,1,0,389,9,1,105508,330,0
25,14623,9,1,0,463,12,1,381996,810,56
27,30084,5,0,0,364,18,1,245956,1080,23
22,22854,6,0,1,629,23,0,143435,240,5
60,43553,2,1,0,900,8,1,274268,480,5
55,42832,1,1,1,706,4,0,363150,210,6
79,40833,5,1,1,590,36,0,350218,1440,36
29,29297,3,1,0,610,14,1,334860,1470,53
28,17380,8,0,0,869,9,1,696265,1050,120
78,105889,1,0,0,892,15,1,160744,1140,0
56,75951,2,1,0,621,22,0,176916,1260,1
23,35467,10,1,0,427,4,0,201459,180,3
48,80972,6,0,0,551,28,0,187570,780,0
74,24151,5,0,0,366,31,0,177146,150,5
66,112766,10,0,0,786,40,0,125012,450,0
39,127127,2,1,0,397,21,0,195592,1590,0
42,85693,4,0,1,887,10,1,560790,240,1
67,71293,9,1,1,778,9,0,138088,1500,1
28,41924,1,0,1,445,3,1,474413,900,31
33,28712,3,1,1,877,11,1,117298,930,10
33,61268,9,1,1,623,7,0,349225,1440,13
50,50319,8,0,1,519,7,1,144763,1530,8
61,36395,7,0,0,333,10,0,554754,480,35
49,53785,2,0,1,758,24,0,316730,540,3
46,48315,6,0,0,595,5,1,236641,690,4
68,20501,8,0,1,765,15,1,651934,780,88
39,56643,10,0,0,601,36,0,323592,1710,21
69,22717,3,0,0,696,34,1,255248,240,11
75,21485,4,1,0,784,14,0,157983,630,13
50,41754,8,1,1,556,17,0,135475,600,2
68,63455,6,0,1,532,8,1,441306,1650,25
36,10995,3,1,1,355,18,0,109327,840,22
24,39243,1,1,1,373,5,0,117300,870,4
52,70197,2,0,0,509,33,1,262684,990,1
40,101214,10,1,1,558,14,0,349408,210,0
28,44725,7,1,0,837,32,1,119627,1170,6
29,53480,0,1,1,813,36,0,255888,660,3
72,28540,6,0,0,460,25,1,204745,1320,28
22,62681,10,1,0,768,25,0,109629,690,0
80,25537,0,1,0,807,31,0,248764,1170,33
67,87184,2,0,0,654,19,1,185090,1200,0
76,32315,7,1,0,403,27,1,366702,720,24
34,20202,5,1,1,751,20,0,103811,1560,35
30,29503,5,1,1,875,28,0,112194,870,8
63,67051,9,1,1,433,5,0,149332,1650,3
37,39876,5,1,1,393,17,1,125476,900,5
42,33577,2,0,1,675,25,0,334865,810,22
75,70929,2,0,0,640,8,1,380083,1170,5
68,38075,0,1,0,530,25,1,384906,1380,43
80,53723,5,0,1,796,22,1,218023,300,1
35,29979,7,1,1,716,21,1,267881,360,9
66,72292,2,0,0,719,26,0,126928,570,0
42,65175,10,1,1,495,14,1,547371,1470,30
23,49214,10,1,0,787,23,0,616054,900,42
22,52965,7,1,0,513,24,0,402085,1110,17
75,88501,7,1,0,643,23,0,185382,1500,0
31,30887,6,0,0,632,22,1,333128,510,16
60,55749,5,0,1,766,27,0,104630,1080,2
45,28906,8,0,0,685,39,1,113150,1140,14
45,59629,1,1,0,624,39,0,130535,450,0
56,60055,5,0,0,477,31,1,318442,420,2
67,78968,8,0,1,893,17,1,226390,390,0
33,39088,2,1,0,328,31,1,110291,1170,8
52,21833,6,1,1,773,28,1,254268,1260,43
78,56892,9,0,1,704,16,1,288481,870,4
41,26112,9,0,1,871,18,1,438018,1710,84
40,20244,8,1,1,797,0,0,583740,630,71
58,14482,7,1,0,641,38,0,185894,780,25
24,52761,7,0,0,370,0,0,527785,30,7
74,86018,8,1,0,465,2,1,176127,450,0
61,66567,2,0,1,773,3,0,131855,1770,4
68,87789,7,1,1,483,23,0,173447,1200,0
41,85888,8,1,0,521,21,1,157600,1110,0
78,85939,7,0,1,761,34,0,133048,510,0
57,40112,2,1,1,344,7,1,220200,1440,20
75,30354,8,0,1,422,21,1,107640,1050,11
48,39211,5,0,0,875,35,0,164867,360,2
46,56712,9,0,0,312,20,0,185068,1110,3
57,47080,5,1,0,893,23,1,199150,390,2
31,51538,8,1,1,898,12,0,325052,1650,26
28,19412,2,0,1,767,22,1,103678,1380,29
49,51657,2,1,1,416,27,1,262366,1110,8
36,135404,1,1,1,468,3,0,185864,480,0
52,36676,3,1,1,855,35,1,213331,1020,13
58,38032,3,1,1,489,2,1,252659,750,10
20,64278,9,0,0,737,30,1,159816,1020,1
54,27096,8,0,0,393,19,1,198568,960,18
21,22220,8,0,0,396,35,1,266038,180,11
22,46999,5,0,0,826,11,1,204542,210,1
34,13880,5,0,1,576,0,0,195762,420,17
47,69601,9,1,1,894,26,1,287951,1410,5
80,89989,10,0,0,789,4,0,109091,570,0
43,38726,3,1,1,426,30,1,210929,1650,27
19,31554,9,1,0,744,19,1,118911,150,2
18,99636,4,1,1,687,33,1,150572,810,0
47,46384,8,0,1,473,6,0,140573,1590,12
57,32326,4,1,1,592,38,0,373943,420,16
55,26138,2,0,0,555,27,0,708641,1050,104
65,52328,7,0,0,769,28,1,124424,300,0
80,20188,0,1,0,772,6,1,244583,1140,39
34,48063,0,1,1,624,27,1,121105,870,2
43,80645,8,0,1,509,31,0,301500,990,1
65,90431,1,1,0,795,1,0,187331,630,0
32,70234,0,0,1,354,27,0,145508,1680,3
35,43982,7,1,0,425,10,1,298650,1320,21
33,34454,5,1,1,856,20,1,142597,1320,15
73,30520,4,1,1,384,6,0,197873,1650,37
37,40992,7,1,1,457,23,0,356481,270,7
77,55711,2,0,1,517,37,0,252854,1140,6
34,77095,9,0,1,649,19,1,152465,1170,0
50,138827,0,1,1,361,28,1,114288,660,0
62,43292,9,0,0,669,31,1,248805,690,6
47,37148,1,0,1,425,18,0,222213,1290,19
21,28343,4,1,0,684,14,1,378065,900,37
76,43548,3,1,0,635,38,1,158244,1260,9
74,21340,1,1,0,478,18,1,125758,1230,24
35,65593,1,1,1,611,6,1,321846,1530,10
58,61040,0,1,1,323,37,0,651483,960,31
57,47608,6,1,1,327,23,1,445223,870,20
76,33484,10,0,0,565,22,0,289415,870,19
78,27223,1,0,0,603,21,0,160016,780,11
65,82727,6,0,1,312,4,1,166421,1050,0
20,33478,10,1,0,822,29,1,166987,1470,23
20,138833,5,1,0,501,6,0,303556,540,0
78,69853,10,0,0,309,23,1,171774,270,0
40,23354,2,0,1,704,34,1,418665,60,20
35,45639,6,1,0,413,23,0,257919,840,7
31,32455,3,0,1,445,34,1,198962,810,11
49,47534,10,0,1,798,12,0,105850,720,1
62,17447,5,1,0,877,26,1,261640,1140,46
45,53724,6,0,1,650,5,0,172433,1800,13
66,49628,3,0,1,314,20,0,431558,1290,29
31,61348,7,1,0,631,8,1,254275,810,2
39,54448,1,0,1,319,17,1,266017,780,4
18,80477,6,0,0,673,40,0,143759,1050,0
64,24404,6,0,1,719,34,0,289016,930,31
50,66436,9,0,0,733,15,0,252419,1230,3
55,31496,4,1,0,616,15,1,203268,300,5
65,58086,8,0,1,692,9,1,270411,960,4
57,10000,3,0,0,698,0,1,191620,90,13
75,48133,3,1,1,527,35,0,434464,1200,28
60,18643,1,1,1,321,35,1,228838,840,28
26,82375,3,1,1,350,11,1,233571,540,0
28,25945,2,0,1,876,21,0,332929,960,36
42,43596,8,0,1,405,17,1,117919,1620,13
22,67355,7,1,1,861,30,0,239554,600,0
24,78350,1,1,1,358,6,1,316533,1380,3
63,31474,6,0,1,399,13,0,323544,1560,52
28,24977,8,0,1,720,8,0,534433,840,64
61,70808,4,0,0,306,31,0,171988,1560,2
33,39712,5,1,1,454,26,1,136590,1170,9
54,32612,0,1,0,687,24,1,228852,1050,18
32,101003,4,1,0,340,38,0,251530,1050,0
59,13386,7,0,0,453,5,1,338062,1170,66
40,123191,8,0,0,510,36,1,246887,1080,0
50,12985,6,0,0,873,25,1,184551,690,24
66,86530,2,1,0,439,2,0,297635,150,0
35,24847,0,0,1,707,30,0,395528,630,34
65,26894,0,0,1,658,5,0,293923,1650,58
68,39863,2,0,1,642,1,1,143765,1260,10
62,104565,3,0,1,865,9,0,319794,1680,0
20,59571,5,1,1,584,25,0,318438,1560,14
55,51037,7,0,0,582,9,0,192483,780,3
25,86451,0,1,0,379,34,1,348441,1440,2
63,55226,8,1,1,632,5,1,163566,1680,9
20,76883,5,0,0,753,10,0,136443,1620,1
33,50923,1,0,1,870,23,0,122156,180,0
41,10000,1,1,0,366,16,1,191555,1140,47
36,25580,0,1,1,735,39,0,176047,990,18
79,36537,10,1,0,313,17,0,110179,1350,12
59,78042,8,0,0,844,21,0,151954,810,0
68,17004,5,0,1,634,40,1,142132,1290,34
57,68219,3,1,0,512,26,1,297732,900,2
49,70410,3,0,1,747,12,1,375224,1620,12
55,44182,3,0,1,360,16,1,485787,810,27
20,35976,9,1,0,661,6,0,237000,270,4
37,26811,9,0,0,327,22,1,534283,1440,87
55,12336,1,1,0,487,3,1,215589,1200,50
31,54585,8,0,1,345,19,0,188259,960,3
63,58599,9,0,1,868,24,1,577970,1620,52
35,31319,8,0,1,689,25,1,186888,210,4
19,78324,7,1,0,788,5,1,253044,210,0
60,37532,6,0,0,631,5,0,169120,660,5
22,66191,2,1,1,389,40,0,134832,420,0
28,14199,1,1,0,872,38,0,139387,600,16
77,37221,10,0,1,893,38,0,183465,750,7
30,58321,5,1,1,697,5,1,154130,810,1
44,23990,9,1,0,892,23,0,362745,630,31
56,104774,8,0,1,735,9,1,664425,510,1
78,211334,4,1,0,884,1,0,144883,1800,0
78,31085,7,1,1,831,35,1,678325,1140,92
19,83041,4,0,1,498,11,1,467204,1110,4
52,22283,10,0,0,642,39,1,216571,1530,48
67,48357,4,0,1,517,14,1,121718,480,1
74,23305,7,1,0,331,26,1,205614,630,15
67,69293,4,0,1,667,22,1,122165,330,0
64,76357,5,0,0,368,3,0,391993,450,1
47,57044,6,1,1,528,36,1,379544,120,2
49,101176,4,1,1,316,34,0,269078,750,0
47,99284,5,0,0,697,24,1,139779,1140,0
70,17072,5,1,0,366,38,1,196970,90,9
41,54577,10,1,0,336,1,0,283487,150,1
35,230943,2,1,0,826,8,1,398941,150,0
48,71156,1,0,0,607,38,1,183175,1680,3
30,85349,7,0,0,502,28,1,486885,360,0
42,51152,4,1,0,336,36,0,167426,1710,13
57,29480,2,0,1,663,28,1,113878,780,7
23,12349,6,0,1,557,38,1,392238,1620,98
31,83753,9,1,0,434,34,0,272143,1710,3
51,35784,5,0,0,454,13,1,413752,1770,67
64,28925,7,1,0,810,8,1,156101,1800,39
77,38058,5,0,1,767,20,0,299248,1110,21
52,91202,5,1,0,570,28,1,179352,930,0
40,40713,3,0,1,463,24,1,586000,1800,89
77,61485,5,0,0,727,36,0,250273,150,0
61,13648,10,1,0,630,13,0,216990,810,31
51,36658,9,0,0,327,7,0,156673,1680,24
46,86556,2,1,0,663,36,1,119990,1800,0
48,67413,10,0,0,761,26,0,247562,1620,6
56,28515,7,1,1,467,40,1,114482,150,2
26,17929,3,1,1,309,20,1,290894,1350,59
79,47594,4,0,0,757,34,1,188489,1050,6
47,45568,9,1,0,590,38,1,191381,390,2
19,41278,7,0,1,336,11,1,233941,810,8
69,26810,4,1,0,643,24,1,150874,210,4
74,40833,1,1,1,325,19,1,132003,60,0
51,14428,0,0,1,501,4,0,466749,1380,95
41,25366,3,1,0,595,40,0,259219,1110,32
70,26545,4,0,0,396,37,1,251077,720,18
56,52135,0,0,1,846,9,0,365775,1650,30
73,110811,3,1,1,565,32,1,277771,570,0
57,112167,7,1,0,319,28,0,245169,240,0
67,59922,5,1,0,474,24,0,230531,420,0
79,70793,7,0,0,405,27,0,506625,1080,11
21,55800,1,0,1,360,8,0,231846,1200,6
56,68237,7,1,1,506,22,0,149460,330,0
71,55868,4,0,1,732,28,1,432675,930,13
18,17029,1,1,1,842,25,0,401986,150,28
48,43986,5,0,0,426,34,1,254289,1770,30
59,108408,4,1,0,666,34,1,159231,480,0
37,31059,10,0,1,579,39,1,169679,330,4
73,37019,7,0,0,634,6,0,379998,1080,32
32,68498,6,1,0,366,25,0,110130,720,0
76,128347,6,1,0,370,24,0,756864,1290,1
68,72573,3,0,0,434,25,0,180573,150,0
31,29559,6,0,1,645,30,1,398242,630,28
21,66359,8,0,0,862,6,1,170443,1710,5
60,15056,10,1,1,303,14,0,217394,1290,49
28,49219,2,0,1,661,40,0,438207,570,12
35,42896,9,1,1,770,3,1,260714,1590,26
62,36584,10,0,1,560,32,0,371299,1020,29
73,77844,5,0,0,634,15,0,382741,1350,5
77,58111,4,1,1,576,1,1,495837,990,18
31,112338,8,1,0,341,18,0,303035,750,0
75,105989,1,1,1,448,27,1,310453,120,0
36,46849,1,0,0,726,29,0,232787,870,6
72,24377,7,0,1,343,16,1,170897,1560,38
51,112313,0,0,0,836,39,1,119640,1290,0
80,15375,5,1,1,899,26,1,171151,1710,59
65,73252,9,0,0,548,3,0,423591,60,0
27,69991,5,0,0,756,28,0,136331,270,0
55,47482,3,1,0,737,9,0,279498,780,7
79,29149,5,0,1,843,38,0,542312,810,58
37,52568,9,1,1,478,31,1,174353,1200,5
30,30235,10,1,0,863,4,0,283502,210,8
52,25077,1,1,0,418,27,1,213216,1500,42
53,48331,9,1,1,574,5,0,447706,300,8
80,62458,5,0,1,508,9,0,186250,750,1
25,33444,7,1,1,495,39,1,352591,1110,34
68,36104,5,0,1,580,17,1,242447,780,11
28,26508,3,0,0,338,29,0,189401,510,9
67,41141,2,1,0,441,6,1,458196,630,21
28,129871,5,0,0,626,36,0,163279,660,0
38,106689,0,0,0,831,33,1,209964,1020,0
63,54208,3,0,1,448,10,0,162623,960,2
68,70466,3,0,1,570,5,1,564337,1320,21
70,32324,6,0,1,866,24,1,257859,1620,42
36,32852,10,0,1,540,12,1,111600,1590,21
45,70440,6,1,0,611,27,1,132294,1170,0
55,37742,5,1,0,789,17,0,353460,510,13
68,128562,9,0,1,683,11,0,227253,1110,0
62,113049,2,1,1,534,16,0,407737,810,0
27,110672,1,1,0,603,20,0,215797,660,0
39,42296,1,1,0,887,0,0,149160,1260,9
59,87368,7,0,1,368,2,1,616539,1260,10
22,55936,6,0,1,864,18,1,215181,1170,5
26,35346,1,1,0,718,6,0,461490,180,16
37,128898,8,1,1,899,22,0,131285,300,0
45,63750,4,0,0,859,2,1,103658,1740,4
37,14864,7,1,0,326,0,0,304121,90,18
37,34012,4,1,1,714,31,0,403833,180,13
58,114216,0,1,1,514,14,0,245074,1230,0
60,38503,8,0,0,594,18,0,216017,1530,24
54,155983,8,1,0,796,22,0,202287,150,0
42,137967,6,1,0,433,4,1,291741,810,0
57,50294,4,0,0,832,27,0,737667,30,24
70,36806,10,1,0,432,5,1,201671,1770,33
41,21255,2,1,1,508,39,1,131970,810,14
55,49135,1,1,0,533,34,0,258715,1410,15
52,39182,4,1,0,762,40,1,238233,300,3
62,66434,6,1,0,842,28,1,323319,1050,4
56,89582,8,0,0,581,13,1,185876,1440,0
62,41828,10,0,1,556,10,0,435030,1290,42
49,64765,0,0,0,401,37,0,440862,420,3
39,30571,3,0,1,542,28,1,167817,360,5
59,41869,3,0,1,347,4,0,430634,390,13
54,51475,3,1,1,856,26,0,213431,1110,6
25,44274,10,1,0,827,11,0,192911,150,1
27,53100,9,0,1,399,18,0,149287,690,1
27,48693,3,1,0,396,3,0,232053,510,2
41,53282,8,0,1,400,16,0,186762,1230,5
43,105669,2,1,1,485,32,0,333535,1170,0
29,72523,0,1,0,332,0,1,275978,1440,4
23,29602,4,1,0,434,28,0,145521,1500,26
23,10309,2,1,1,726,26,1,126950,660,20
56,50747,3,1,1,617,38,0,163939,1350,7
45,52246,10,1,1,873,12,0,179934,360,1
20,62545,3,0,0,660,9,0,221332,120,0
59,72820,4,0,0,605,37,1,111075,1320,0
39,37612,3,0,0,439,16,1,413826,390,15
22,30437,0,1,1,328,8,0,268166,360,9
74,18341,0,1,0,676,30,1,123287,1050,22
57,101288,0,1,0,743,22,0,116737,1800,0
26,73290,3,1,0,414,37,0,288598,720,1
68,45226,7,1,1,816,2,1,125714,1440,9
63,125614,5,1,0,424,8,0,447794,420,0
48,95343,10,0,1,374,32,0,451444,420,0
51,16635,9,0,0,818,37,1,157460,1380,42
76,119072,5,0,1,720,16,1,273506,1500,0
31,52555,9,0,0,661,25,0,287310,1380,14
28,112144,10,1,0,310,30,0,154472,1050,0
57,39423,6,0,1,444,23,0,146091,570,3
46,56991,5,0,1,718,24,1,141429,780,1
23,58337,0,1,1,653,26,0,112765,60,0
66,64746,1,1,1,566,3,1,175308,90,0
50,25589,10,0,0,680,20,1,149851,1680,38
23,54526,7,0,0,686,28,0,142050,480,0
37,61681,4,0,0,876,28,0,227714,180,0
28,39025,8,1,0,468,4,0,199342,1080,11
39,95660,0,1,1,532,16,1,129286,240,0
41,41613,6,1,0,341,21,1,129144,1530,13
26,47811,0,1,1,329,19,1,695954,780,52
73,69321,9,0,1,500,36,0,585619,420,6
75,27871,5,0,1,400,29,0,350379,330,16
54,45909,3,0,1,382,28,1,165993,1290,9
20,24592,0,0,0,481,30,0,315893,1410,55
77,50179,3,0,0,518,15,1,335087,1380,20
80,68910,9,1,1,650,14,1,417062,1710,18
48,76558,7,1,1,370,6,0,164727,810,0
48,34526,4,1,0,726,13,1,398322,630,22
72,49989,9,0,1,876,21,1,105968,1290,4
50,33637,6,0,0,645,3,1,161675,750,7
23,63664,0,1,0,470,5,0,173343,120,0
65,105606,4,0,0,688,1,0,112596,780,0
51,32469,7,1,1,319,32,0,125731,1500,20
79,85847,2,1,1,517,12,1,372005,1230,2
56,20549,2,0,0,482,27,0,234980,1110,36
24,89120,3,1,0,607,37,1,215603,570,0
21,56073,10,1,1,602,9,0,232623,870,3
64,41117,10,0,1,884,14,1,272211,1440,25
70,20542,2,0,1,300,10,0,283008,1440,57
58,57360,2,1,0,814,20,1,148817,210,0
41,18471,2,1,1,528,12,0,568961,270,57
38,14274,3,0,1,878,37,1,103328,1110,26
61,55203,7,1,0,448,16,1,213279,1080,4
70,171248,5,1,0,898,2,0,217402,660,0
72,100492,1,0,0,693,17,1,310910,870,0
74,34474,7,0,0,493,22,0,279822,1170,25
61,25522,7,1,1,539,24,1,612907,960,80
40,67764,7,0,1,359,19,1,168845,1620,3
50,56638,3,0,0,693,18,0,291116,930,5
47,90852,8,0,0,743,5,0,178622,900,0
24,105231,9,0,0,761,39,0,184245,1200,0
49,61401,0,1,0,629,24,0,256402,1170,4
41,44365,0,1,1,419,27,0,125522,330,1
60,81004,6,1,1,608,10,0,374506,810,1
37,36920,9,1,1,308,15,0,534028,1170,60
67,59846,6,1,0,859,34,0,221987,510,1
72,25212,9,1,0,359,3,1,113460,840,11
39,142261,10,1,0,350,16,1,304072,900,0
42,88191,2,1,1,877,23,0,206026,1560,0
30,80763,1,0,0,414,19,1,114838,1770,1
36,33242,6,0,0,711,6,0,167192,660,7
41,130721,0,1,1,765,25,0,358389,30,0
43,48283,9,1,0,700,28,0,194426,210,1
75,35618,10,0,1,503,34,1,333767,1530,45
30,79266,1,1,1,379,35,0,164505,780,0
50,77214,7,1,1,792,21,0,305122,30,0
75,27154,4,1,0,693,15,0,229110,840,18
71,59784,6,1,0,684,29,0,163194,1290,3
35,41692,0,1,0,429,6,1,161534,1710,20
30,35312,8,1,0,534,36,0,568429,930,58
61,33622,2,1,0,420,20,0,211699,1320,23
77,10000,4,0,1,689,13,0,284643,1290,68
48,28815,1,0,1,651,28,1,155348,1800,39
61,24607,4,1,0,825,24,0,319920,1680,66
72,23281,8,1,1,513,34,0,294957,180,12
31,11645,8,1,0,517,25,1,170692,570,20
76,72740,10,0,1,340,30,1,147220,1410,1
62,10000,4,0,0,724,22,0,153302,600,21
44,64970,2,0,0,712,7,1,196142,1110,2
71,44105,1,1,0,605,12,0,606274,1200,60
25,47500,8,0,0,619,20,0,235456,1050,8
71,102157,9,0,1,398,32,0,266936,120,0
64,50862,8,1,1,387,6,1,103518,1680,8
44,21717,8,1,0,455,31,0,295315,1350,54
44,94983,2,0,0,543,32,0,365719,840,0
38,45323,1,1,0,619,12,0,282049,540,5
70,10000,7,0,0,534,0,0,329412,1770,98
39,176713,9,0,0,866,22,1,334000,420,0
73,93103,2,0,1,401,1,1,311607,1800,2
70,49501,6,0,0,875,8,0,188835,870,3
44,75197,10,0,0,841,25,0,208541,510,0
35,18582,7,0,0,391,31,1,445678,330,39
76,23144,2,0,0,620,29,1,152047,720,13
75,29198,0,0,0,840,16,1,126100,270,3
27,63496,1,1,0,454,29,1,307927,1650,13
38,25551,0,0,1,675,19,1,127478,120,3
69,40628,7,0,0,630,36,0,257553,780,9
18,13648,5,1,0,537,20,1,322144,510,35
48,30817,10,1,1,356,30,1,108373,1680,25
28,36481,8,1,1,527,36,0,217991,300,4
68,101563,9,1,0,526,9,1,408484,1200,0
67,96664,10,1,0,874,22,1,399387,1260,1
77,75803,8,1,0,798,7,1,187505,1710,2
69,80252,6,0,0,378,30,1,196705,1650,2
22,51805,3,1,1,507,2,1,340897,1140,14
34,57488,2,1,0,899,37,0,211809,1620,10
71,31967,10,1,1,514,29,1,155544,1320,19
32,33073,9,0,1,492,30,1,370492,1110,37
55,45517,6,1,1,598,38,0,223876,330,2
25,25932,3,0,1,762,15,1,353827,690,29
72,57916,7,1,0,705,31,1,389307,300,3
50,32262,7,0,0,876,5,1,490656,1560,76
64,18861,4,0,1,638,16,1,151433,420,10
34,28809,3,1,1,319,34,1,520827,1500,84
68,51662,2,1,0,899,3,1,228616,720,3
53,36819,8,0,0,456,31,0,249660,570,8
34,28936,10,1,0,448,34,1,120613,1290,17
77,29732,1,1,1,314,19,0,146039,1020,13
33,25488,7,1,0,776,19,1,433172,660,40
46,66290,6,0,0,775,36,0,188641,720,0
32,38191,6,1,1,396,35,0,151342,1710,23
20,47679,3,0,0,548,11,0,449138,600,14
78,42782,4,0,0,535,3,1,406718,1050,27
20,42145,4,0,0,709,32,1,456108,1380,48
35,29521,2,1,1,563,0,1,246374,660,14
54,104792,2,1,0,712,13,0,116610,1200,0
21,65976,5,0,1,384,4,0,309102,1020,3
46,78244,8,0,0,466,23,1,101953,1560,0
55,10000,3,0,0,401,23,0,152730,1500,56
63,36395,4,0,1,750,5,1,169233,810,7
27,40259,10,1,1,575,6,0,632817,990,62
38,32164,2,1,1,635,33,1,203205,120,3
61,64493,8,0,1,336,11,0,445236,480,3
63,51646,5,0,0,745,0,1,291304,1650,21
31,60478,4,0,0,419,31,1,110435,60,0
25,101797,7,1,1,571,32,0,433897,600,0
45,62234,3,1,0,568,35,0,229527,360,0
77,27432,7,0,0,339,33,0,275252,1290,39
45,41155,1,0,0,615,29,1,518464,1320,57
68,62572,3,1,0,385,0,1,192621,1470,5
52,37305,10,0,1,769,38,1,487897,540,27
73,48367,6,1,0,605,10,0,277201,1680,24
46,34002,5,0,0,827,37,1,356600,780,23
45,55833,8,1,1,420,20,0,108347,1110,2
55,78571,6,0,1,336,39,1,119437,180,0
21,37654,10,0,0,525,0,1,152374,1080,9
63,18208,6,0,0,471,26,0,132484,1230,29
33,20773,8,0,0,783,2,0,136232,660,12
75,40228,3,1,0,899,23,0,116256,420,1
29,131847,0,1,0,674,24,1,113669,1620,0
52,60419,6,0,0,506,14,1,253044,1380,7
31,125102,10,1,1,458,6,0,111356,360,0
42,60535,7,0,0,885,12,1,263549,1320,7
18,45546,7,0,0,614,6,1,536812,1740,71
73,20105,4,0,0,812,11,0,404458,60,22
73,92555,0,1,0,438,18,0,156617,1050,0
36,30945,9,0,0,545,3,0,696200,630,72
